#Diff in means pdf cdf
#  x      p(x)     cdf(x) 
       -0.24942         0.030146         0.0040363  
       -0.24811         0.030402         0.0040749  
       -0.24681          0.03066         0.0041139  
       -0.24551          0.03092         0.0041532  
       -0.24421         0.031182         0.0041929  
        -0.2429         0.031445         0.0042328  
        -0.2416         0.031711         0.0042732  
        -0.2403         0.031979         0.0043138  
         -0.239         0.032248         0.0043548  
       -0.23769          0.03252         0.0043962  
       -0.23639         0.032793         0.0044379  
       -0.23509         0.033068         0.0044799  
       -0.23379         0.033346         0.0045223  
       -0.23248         0.033625          0.004565  
       -0.23118         0.033906         0.0046082  
       -0.22988         0.034189         0.0046516  
       -0.22858         0.034475         0.0046955  
       -0.22727         0.034762         0.0047396  
       -0.22597         0.035051         0.0047842  
       -0.22467         0.035343         0.0048291  
       -0.22337         0.035636         0.0048745  
       -0.22206         0.035932         0.0049201  
       -0.22076         0.036229         0.0049662  
       -0.21946         0.036529         0.0050127  
       -0.21816         0.036831         0.0050595  
       -0.21685         0.037135         0.0051067  
       -0.21555         0.037441         0.0051543  
       -0.21425         0.037749         0.0052023  
       -0.21295         0.038059         0.0052507  
       -0.21164         0.038372         0.0052995  
       -0.21034         0.038686         0.0053487  
       -0.20904         0.039003         0.0053983  
       -0.20774         0.039322         0.0054483  
       -0.20643         0.039643         0.0054987  
       -0.20513         0.039967         0.0055495  
       -0.20383         0.040292         0.0056007  
       -0.20253          0.04062         0.0056524  
       -0.20122          0.04095         0.0057044  
       -0.19992         0.041283         0.0057569  
       -0.19862         0.041618         0.0058099  
       -0.19732         0.041955         0.0058632  
       -0.19601         0.042294          0.005917  
       -0.19471         0.042635         0.0059712  
       -0.19341         0.042979         0.0060258  
       -0.19211         0.043325         0.0060809  
        -0.1908         0.043674         0.0061365  
        -0.1895         0.044025         0.0061925  
        -0.1882         0.044378         0.0062489  
        -0.1869         0.044734         0.0063058  
       -0.18559         0.045092         0.0063631  
       -0.18429         0.045452         0.0064209  
       -0.18299         0.045815         0.0064792  
       -0.18169          0.04618         0.0065379  
       -0.18038         0.046548         0.0065971  
       -0.17908         0.046918         0.0066568  
       -0.17778         0.047291         0.0067169  
       -0.17648         0.047666         0.0067775  
       -0.17517         0.048044         0.0068386  
       -0.17387         0.048424         0.0069002  
       -0.17257         0.048806         0.0069623  
       -0.17127         0.049191         0.0070248  
       -0.16996         0.049579         0.0070879  
       -0.16866         0.049969         0.0071514  
       -0.16736         0.050362         0.0072155  
       -0.16606         0.050757           0.00728  
       -0.16475         0.051155         0.0073451  
       -0.16345         0.051555         0.0074106  
       -0.16215         0.051958         0.0074767  
       -0.16085         0.052364         0.0075433  
       -0.15954         0.052772         0.0076104  
       -0.15824         0.053183          0.007678  
       -0.15694         0.053597         0.0077462  
       -0.15564         0.054013         0.0078149  
       -0.15433         0.054432         0.0078841  
       -0.15303         0.054854         0.0079539  
       -0.15173         0.055278         0.0080242  
       -0.15042         0.055705          0.008095  
       -0.14912         0.056135         0.0081664  
       -0.14782         0.056567         0.0082384  
       -0.14652         0.057002         0.0083109  
       -0.14521          0.05744         0.0083839  
       -0.14391         0.057881         0.0084575  
       -0.14261         0.058325         0.0085317  
       -0.14131         0.058771         0.0086065  
          -0.14          0.05922         0.0086818  
        -0.1387         0.059672         0.0087577  
        -0.1374         0.060127         0.0088342  
        -0.1361         0.060585         0.0089112  
       -0.13479         0.061045         0.0089889  
       -0.13349         0.061509         0.0090671  
       -0.13219         0.061975         0.0091459  
       -0.13089         0.062444         0.0092253  
       -0.12958         0.062916         0.0093054  
       -0.12828         0.063391          0.009386  
       -0.12698         0.063869         0.0094672  
       -0.12568          0.06435         0.0095491  
       -0.12437         0.064834         0.0096315  
       -0.12307         0.065321         0.0097146  
       -0.12177          0.06581         0.0097983  
       -0.12047         0.066303         0.0098827  
       -0.11916         0.066799         0.0099676  
       -0.11786         0.067298          0.010053  
       -0.11656           0.0678          0.010139  
       -0.11526         0.068304          0.010226  
       -0.11395         0.068812          0.010314  
       -0.11265         0.069323          0.010402  
       -0.11135         0.069837          0.010491  
       -0.11005         0.070355           0.01058  
       -0.10874         0.070875          0.010671  
       -0.10744         0.071398          0.010761  
       -0.10614         0.071925          0.010853  
       -0.10484         0.072454          0.010945  
       -0.10353         0.072987          0.011038  
       -0.10223         0.073523          0.011131  
       -0.10093         0.074062          0.011226  
      -0.099626         0.074605           0.01132  
      -0.098324          0.07515          0.011416  
      -0.097021         0.075699          0.011512  
      -0.095719         0.076251          0.011609  
      -0.094416         0.076806          0.011707  
      -0.093114         0.077365          0.011805  
      -0.091811         0.077926          0.011905  
      -0.090509         0.078491          0.012004  
      -0.089206          0.07906          0.012105  
      -0.087903         0.079631          0.012206  
      -0.086601         0.080206          0.012308  
      -0.085298         0.080784          0.012411  
      -0.083996         0.081366          0.012515  
      -0.082693         0.081951          0.012619  
      -0.081391         0.082539          0.012724  
      -0.080088         0.083131           0.01283  
      -0.078786         0.083726          0.012936  
      -0.077483         0.084324          0.013043  
      -0.076181         0.084926          0.013151  
      -0.074878         0.085531           0.01326  
      -0.073576          0.08614           0.01337  
      -0.072273         0.086752           0.01348  
      -0.070971         0.087367          0.013591  
      -0.069668         0.087987          0.013703  
      -0.068366         0.088609          0.013816  
      -0.067063         0.089235           0.01393  
       -0.06576         0.089865          0.014044  
      -0.064458         0.090498          0.014159  
      -0.063155         0.091134          0.014275  
      -0.061853         0.091774          0.014392  
       -0.06055         0.092418          0.014509  
      -0.059248         0.093065          0.014628  
      -0.057945         0.093716          0.014747  
      -0.056643          0.09437          0.014867  
       -0.05534         0.095028          0.014988  
      -0.054038          0.09569           0.01511  
      -0.052735         0.096355          0.015232  
      -0.051433         0.097024          0.015356  
       -0.05013         0.097696           0.01548  
      -0.048828         0.098372          0.015605  
      -0.047525         0.099052          0.015731  
      -0.046223         0.099735          0.015858  
       -0.04492          0.10042          0.015986  
      -0.043617          0.10111          0.016115  
      -0.042315          0.10181          0.016244  
      -0.041012          0.10251          0.016374  
       -0.03971          0.10321          0.016506  
      -0.038407          0.10391          0.016638  
      -0.037105          0.10462          0.016771  
      -0.035802          0.10534          0.016905  
        -0.0345          0.10605           0.01704  
      -0.033197          0.10677          0.017176  
      -0.031895           0.1075          0.017313  
