#rate pdf cdf
#  x      p(x)     cdf(x) 
        0.30948          0.73442           0.30719  
        0.31028          0.73383           0.30787  
        0.31108          0.73324           0.30855  
        0.31188          0.73266           0.30922  
        0.31267          0.73207            0.3099  
        0.31347          0.73149           0.31058  
        0.31427           0.7309           0.31125  
        0.31507          0.73032           0.31193  
        0.31587          0.72973           0.31261  
        0.31667          0.72915           0.31328  
        0.31747          0.72857           0.31395  
        0.31827          0.72799           0.31463  
        0.31907           0.7274            0.3153  
        0.31987          0.72682           0.31597  
        0.32067          0.72624           0.31665  
        0.32147          0.72566           0.31732  
        0.32227          0.72508           0.31799  
        0.32307           0.7245           0.31866  
        0.32387          0.72392           0.31933  
        0.32467          0.72334              0.32  
        0.32547          0.72277           0.32067  
        0.32627          0.72219           0.32133  
        0.32707          0.72161             0.322  
        0.32787          0.72103           0.32267  
        0.32867          0.72046           0.32334  
        0.32947          0.71988             0.324  
        0.33027          0.71931           0.32467  
        0.33107          0.71873           0.32533  
        0.33187          0.71816             0.326  
        0.33267          0.71758           0.32666  
        0.33347          0.71701           0.32733  
        0.33427          0.71644           0.32799  
        0.33507          0.71586           0.32865  
        0.33587          0.71529           0.32931  
        0.33667          0.71472           0.32997  
        0.33747          0.71415           0.33063  
        0.33826          0.71358           0.33129  
        0.33906          0.71301           0.33195  
        0.33986          0.71244           0.33261  
        0.34066          0.71187           0.33327  
        0.34146           0.7113           0.33393  
        0.34226          0.71073           0.33459  
        0.34306          0.71016           0.33525  
        0.34386          0.70959            0.3359  
        0.34466          0.70903           0.33656  
        0.34546          0.70846           0.33721  
        0.34626          0.70789           0.33787  
        0.34706          0.70733           0.33852  
        0.34786          0.70676           0.33918  
        0.34866           0.7062           0.33983  
        0.34946          0.70563           0.34048  
        0.35026          0.70507           0.34114  
        0.35106           0.7045           0.34179  
        0.35186          0.70394           0.34244  
        0.35266          0.70338           0.34309  
        0.35346          0.70282           0.34374  
        0.35426          0.70226           0.34439  
        0.35506          0.70169           0.34504  
        0.35586          0.70113           0.34569  
        0.35666          0.70057           0.34634  
        0.35746          0.70001           0.34698  
        0.35826          0.69945           0.34763  
        0.35906          0.69889           0.34828  
        0.35986          0.69833           0.34892  
        0.36066          0.69778           0.34957  
        0.36146          0.69722           0.35022  
        0.36226          0.69666           0.35086  
        0.36305           0.6961            0.3515  
        0.36385          0.69555           0.35215  
        0.36465          0.69499           0.35279  
        0.36545          0.69444           0.35343  
        0.36625          0.69388           0.35408  
        0.36705          0.69333           0.35472  
        0.36785          0.69277           0.35536  
        0.36865          0.69222             0.356  
        0.36945          0.69167           0.35664  
        0.37025          0.69111           0.35728  
        0.37105          0.69056           0.35792  
        0.37185          0.69001           0.35856  
        0.37265          0.68946           0.35919  
        0.37345          0.68891           0.35983  
        0.37425          0.68835           0.36047  
        0.37505           0.6878            0.3611  
        0.37585          0.68725           0.36174  
        0.37665          0.68671           0.36238  
        0.37745          0.68616           0.36301  
        0.37825          0.68561           0.36365  
        0.37905          0.68506           0.36428  
        0.37985          0.68451           0.36491  
        0.38065          0.68397           0.36555  
        0.38145          0.68342           0.36618  
        0.38225          0.68287           0.36681  
        0.38305          0.68233           0.36744  
        0.38385          0.68178           0.36807  
        0.38465          0.68124            0.3687  
        0.38545          0.68069           0.36933  
        0.38625          0.68015           0.36996  
        0.38705           0.6796           0.37059  
        0.38784          0.67906           0.37122  
        0.38864          0.67852           0.37185  
        0.38944          0.67798           0.37247  
        0.39024          0.67743            0.3731  
        0.39104          0.67689           0.37373  
        0.39184          0.67635           0.37435  
        0.39264          0.67581           0.37498  
        0.39344          0.67527            0.3756  
        0.39424          0.67473           0.37623  
        0.39504          0.67419           0.37685  
        0.39584          0.67365           0.37747  
        0.39664          0.67311            0.3781  
        0.39744          0.67258           0.37872  
        0.39824          0.67204           0.37934  
        0.39904           0.6715           0.37996  
        0.39984          0.67096           0.38058  
        0.40064          0.67043            0.3812  
        0.40144          0.66989           0.38182  
        0.40224          0.66936           0.38244  
        0.40304          0.66882           0.38306  
        0.40384          0.66829           0.38368  
        0.40464          0.66775            0.3843  
        0.40544          0.66722           0.38492  
        0.40624          0.66668           0.38553  
        0.40704          0.66615           0.38615  
        0.40784          0.66562           0.38677  
        0.40864          0.66509           0.38738  
        0.40944          0.66456             0.388  
        0.41024          0.66402           0.38861  
        0.41104          0.66349           0.38922  
        0.41184          0.66296           0.38984  
        0.41263          0.66243           0.39045  
        0.41343           0.6619           0.39106  
        0.41423          0.66137           0.39168  
        0.41503          0.66085           0.39229  
        0.41583          0.66032            0.3929  
        0.41663          0.65979           0.39351  
        0.41743          0.65926           0.39412  
        0.41823          0.65874           0.39473  
        0.41903          0.65821           0.39534  
        0.41983          0.65768           0.39595  
        0.42063          0.65716           0.39655  
        0.42143          0.65663           0.39716  
        0.42223          0.65611           0.39777  
        0.42303          0.65558           0.39837  
        0.42383          0.65506           0.39898  
        0.42463          0.65453           0.39959  
        0.42543          0.65401           0.40019  
        0.42623          0.65349            0.4008  
        0.42703          0.65297            0.4014  
        0.42783          0.65244             0.402  
        0.42863          0.65192           0.40261  
        0.42943           0.6514           0.40321  
        0.43023          0.65088           0.40381  
        0.43103          0.65036           0.40441  
        0.43183          0.64984           0.40502  
        0.43263          0.64932           0.40562  
        0.43343           0.6488           0.40622  
        0.43423          0.64828           0.40682  
        0.43503          0.64777           0.40742  
        0.43583          0.64725           0.40802  
        0.43663          0.64673           0.40861  
        0.43743          0.64621           0.40921  
        0.43822           0.6457           0.40981  
        0.43902          0.64518           0.41041  
        0.43982          0.64467             0.411  
        0.44062          0.64415            0.4116  
        0.44142          0.64363           0.41219  
        0.44222          0.64312           0.41279  
        0.44302          0.64261           0.41338  
        0.44382          0.64209           0.41398  
        0.44462          0.64158           0.41457  
        0.44542          0.64107           0.41516  
        0.44622          0.64055           0.41576  
        0.44702          0.64004           0.41635  
        0.44782          0.63953           0.41694  
        0.44862          0.63902           0.41753  
        0.44942          0.63851           0.41812  
        0.45022            0.638           0.41871  
        0.45102          0.63749            0.4193  
        0.45182          0.63698           0.41989  
        0.45262          0.63647           0.42048  
        0.45342          0.63596           0.42107  
        0.45422          0.63545           0.42166  
        0.45502          0.63494           0.42225  
        0.45582          0.63444           0.42283  
        0.45662          0.63393           0.42342  
        0.45742          0.63342           0.42401  
        0.45822          0.63292           0.42459  
        0.45902          0.63241           0.42518  
        0.45982           0.6319           0.42576  
        0.46062           0.6314           0.42635  
        0.46142           0.6309           0.42693  
        0.46222          0.63039           0.42751  
        0.46301          0.62989            0.4281  
        0.46381          0.62938           0.42868  
        0.46461          0.62888           0.42926  
        0.46541          0.62838           0.42984  
        0.46621          0.62788           0.43042  
        0.46701          0.62737             0.431  
        0.46781          0.62687           0.43158  
        0.46861          0.62637           0.43216  
        0.46941          0.62587           0.43274  
        0.47021          0.62537           0.43332  
        0.47101          0.62487            0.4339  
        0.47181          0.62437           0.43448  
        0.47261          0.62387           0.43505  
        0.47341          0.62337           0.43563  
        0.47421          0.62287           0.43621  
        0.47501          0.62238           0.43678  
        0.47581          0.62188           0.43736  
        0.47661          0.62138           0.43793  
        0.47741          0.62089           0.43851  
        0.47821          0.62039           0.43908  
        0.47901          0.61989           0.43966  
        0.47981           0.6194           0.44023  
        0.48061           0.6189            0.4408  
        0.48141          0.61841           0.44137  
        0.48221          0.61791           0.44195  
        0.48301          0.61742           0.44252  
        0.48381          0.61693           0.44309  
        0.48461          0.61643           0.44366  
        0.48541          0.61594           0.44423  
        0.48621          0.61545            0.4448  
        0.48701          0.61496           0.44537  
         0.4878          0.61446           0.44594  
         0.4886          0.61397            0.4465  
         0.4894          0.61348           0.44707  
         0.4902          0.61299           0.44764  
          0.491           0.6125            0.4482  
         0.4918          0.61201           0.44877  
         0.4926          0.61152           0.44934  
         0.4934          0.61103            0.4499  
         0.4942          0.61055           0.45047  
          0.495          0.61006           0.45103  
         0.4958          0.60957            0.4516  
         0.4966          0.60908           0.45216  
